id,sex,age,height,weight,team,country_code,games,year,season,medal
24004,M,23,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Silver
24007,M,25,186,85,East Germany,GDR,1972 Summer,1972,Summer,Bronze
24007,M,29,186,85,East Germany,GDR,1976 Summer,1976,Summer,Gold
24011,M,20,187,79,Netherlands,NED,1988 Summer,1988,Summer,Bronze
24011,M,28,187,79,Netherlands,NED,1996 Summer,1996,Summer,Gold
24013,F,27,168,67,Australia,AUS,1996 Summer,1996,Summer,Bronze
24017,M,29,190,108,Great Britain,GBR,1992 Summer,1992,Summer,Bronze
24026,M,19,172,70,Brazil,BRA,1988 Summer,1988,Summer,Silver
24028,F,29,176,60,Spain,ESP,2016 Summer,2016,Summer,Silver
24036,F,28,159,63,Cuba,CUB,2008 Summer,2008,Summer,Bronze
24043,M,21,187,74,Brazil,BRA,1984 Summer,1984,Summer,Gold
24043,M,25,187,74,Brazil,BRA,1988 Summer,1988,Summer,Silver
24049,M,26,178,67,Brazil,BRA,1984 Summer,1984,Summer,Silver
24064,F,20,187,76,Serbia,SRB,2016 Summer,2016,Summer,Bronze
24070,F,21,166,58,Hungary,HUN,1936 Summer,1936,Summer,Gold
24072,M,25,168,66,Hungary,HUN,1992 Summer,1992,Summer,Silver
24075,M,30,177,68,Hungary,HUN,1952 Summer,1952,Summer,Bronze
24078,M,25,198,103,Hungary,HUN,1976 Summer,1976,Summer,Gold
24078,M,29,198,103,Hungary,HUN,1980 Summer,1980,Summer,Bronze
24079,M,21,183,82,Hungary,HUN,1972 Summer,1972,Summer,Bronze
24079,M,25,183,82,Hungary,HUN,1976 Summer,1976,Summer,Silver
24084,F,17,166,55,Hungary,HUN,1972 Summer,1972,Summer,Bronze
24086,M,24,185,100,Hungary,HUN,1968 Summer,1968,Summer,Bronze
24086,M,28,185,100,Hungary,HUN,1972 Summer,1972,Summer,Bronze
24093,M,18,188,83,Hungary,HUN,2004 Summer,2004,Summer,Bronze
24093,M,22,188,83,Hungary,HUN,2008 Summer,2008,Summer,Silver
24093,M,22,188,83,Hungary,HUN,2008 Summer,2008,Summer,Silver
24093,M,22,188,83,Hungary,HUN,2008 Summer,2008,Summer,Silver
24093,M,26,188,83,Hungary,HUN,2012 Summer,2012,Summer,Bronze
24093,M,30,188,83,Hungary,HUN,2016 Summer,2016,Summer,Silver
24108,M,20,170,89,Hungary,HUN,1952 Summer,1952,Summer,Gold
24109,M,23,186,86,Hungary,HUN,1968 Summer,1968,Summer,Silver
24110,M,25,175,70,Hungary,HUN,1964 Summer,1964,Summer,Gold
24111,F,25,160,51,Hungary,HUN,2012 Summer,2012,Summer,Bronze
24112,M,24,185,91,Hungary,HUN,1972 Summer,1972,Summer,Silver
24112,M,27,185,91,Hungary,HUN,1976 Summer,1976,Summer,Gold
24114,M,22,NA,NA,Hungary,HUN,1936 Summer,1936,Summer,Gold
24114,M,22,NA,NA,Hungary,HUN,1936 Summer,1936,Summer,Bronze
24118,M,20,NA,NA,Hungary,HUN,1948 Summer,1948,Summer,Gold
24121,F,21,NA,NA,Hungary,HUN,1936 Summer,1936,Summer,Bronze
24122,M,26,191,100,Canada,CAN,2012 Summer,2012,Summer,Silver
24124,M,23,183,90,Hungary,HUN,1988 Summer,1988,Summer,Bronze
24124,M,23,183,90,Hungary,HUN,1988 Summer,1988,Summer,Gold
24124,M,27,183,90,Hungary,HUN,1992 Summer,1992,Summer,Silver
24124,M,31,183,90,Hungary,HUN,1996 Summer,1996,Summer,Silver
24125,F,26,176,78,Hungary,HUN,2016 Summer,2016,Summer,Gold
24129,M,23,183,81,Hungary,HUN,1968 Summer,1968,Summer,Bronze
24135,M,26,168,64,Hungary,HUN,1996 Summer,1996,Summer,Silver
24135,M,30,168,64,Hungary,HUN,2000 Summer,2000,Summer,Gold
24137,M,29,177,78,Hungary,HUN,1988 Summer,1988,Summer,Gold
24140,M,19,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Gold
24142,M,23,197,125,Hungary,HUN,1992 Summer,1992,Summer,Bronze
24147,M,23,NA,NA,Hungary,HUN,1948 Summer,1948,Summer,Silver
24149,M,25,193,89,United States,USA,1988 Summer,1988,Summer,Gold
24149,M,29,193,89,United States,USA,1992 Summer,1992,Summer,Bronze
24153,F,33,184,73,Spain,ESP,2012 Summer,2012,Summer,Bronze
24158,M,24,175,72,France,FRA,1984 Summer,1984,Summer,Gold
24168,M,32,NA,NA,Italy,ITA,1924 Summer,1924,Summer,Bronze
24168,M,32,NA,NA,Italy,ITA,1924 Summer,1924,Summer,Gold
24177,M,23,177,82,Romania,ROU,1964 Summer,1964,Summer,Bronze
24180,M,25,185,86,Czechoslovakia,TCH,1964 Summer,1964,Summer,Silver
24182,M,17,184,84,Australia,AUS,2004 Summer,2004,Summer,Bronze
24183,F,23,166,59,Yugoslavia,YUG,1984 Summer,1984,Summer,Gold
24185,M,16,NA,NA,Christian Brothers' College-1,USA,1904 Summer,1904,Summer,Silver
24187,M,22,NA,74,Magdalen College Boat Club-1,GBR,1908 Summer,1908,Summer,Gold
24202,M,27,183,72,Belgium,BEL,1976 Summer,1976,Summer,Bronze
24226,F,28,179,73,Australia,AUS,2008 Summer,2008,Summer,Bronze
24228,M,24,NA,NA,France,FRA,1924 Summer,1924,Summer,Bronze
24228,M,24,NA,NA,France,FRA,1924 Summer,1924,Summer,Gold
24229,M,23,178,73,United States,USA,1928 Summer,1928,Summer,Silver
24241,F,19,181,71,China,CHN,1988 Summer,1988,Summer,Bronze
24241,F,27,181,71,China,CHN,1996 Summer,1996,Summer,Silver
24247,M,25,191,91,Serbia,SRB,2016 Summer,2016,Summer,Gold
24252,M,24,170,62,United States,USA,1956 Summer,1956,Summer,Bronze
24263,M,29,195,93,Croatia,CRO,2000 Summer,2000,Summer,Bronze
24264,F,26,182,74,Great Britain,GBR,2012 Summer,2012,Summer,Bronze
24264,F,30,182,74,Great Britain,GBR,2016 Summer,2016,Summer,Gold
24274,M,20,180,71,Germany,GER,1960 Summer,1960,Summer,Gold
24280,M,28,200,82,Puerto Rico,PUR,2012 Summer,2012,Summer,Bronze
24281,F,29,183,104,Cuba,CUB,2004 Summer,2004,Summer,Gold
24284,M,21,199,86,Argentina,ARG,1988 Summer,1988,Summer,Bronze
24286,M,24,NA,NA,Devon and Somerset Wanderers,GBR,1900 Summer,1900,Summer,Gold
24287,M,19,NA,NA,United States,USA,1932 Summer,1932,Summer,Silver
24288,M,18,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,Silver
24297,M,31,188,93,United States,USA,2008 Summer,2008,Summer,Bronze
24300,M,23,190,75,Great Britain,GBR,2004 Summer,2004,Summer,Silver
24306,M,NA,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Silver
24307,M,17,NA,NA,Western Golf Association-1,USA,1904 Summer,1904,Summer,Gold
24313,M,25,171,66,Azerbaijan,AZE,2016 Summer,2016,Summer,Bronze
24316,M,44,168,66,Australia,AUS,1972 Summer,1972,Summer,Gold
24336,M,26,178,70,United States,USA,1936 Summer,1936,Summer,Silver
24347,M,19,NA,NA,Germany,GER,1936 Summer,1936,Summer,Silver
24349,M,21,185,80,Italy,ITA,1984 Summer,1984,Summer,Bronze
24349,M,33,185,80,Italy,ITA,1996 Summer,1996,Summer,Gold
24351,M,26,178,78,Croatia,CRO,2012 Summer,2012,Summer,Bronze
24359,M,25,NA,NA,Argentina,ARG,1936 Summer,1936,Summer,Bronze
24370,M,23,184,70,Australia,AUS,2004 Summer,2004,Summer,Silver
24375,M,23,180,67,France,FRA,1992 Summer,1992,Summer,Silver
24378,M,24,175,62,Italy,ITA,1960 Summer,1960,Summer,Silver
24394,M,36,NA,NA,Great Britain,GBR,1952 Summer,1952,Summer,Silver
24399,M,29,NA,NA,Scotia,GBR,1900 Summer,1900,Summer,Gold
24399,M,29,NA,NA,Scotia,GBR,1900 Summer,1900,Summer,Gold
24405,M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,Gold
24406,F,24,185,74,United States,USA,1984 Summer,1984,Summer,Gold
24414,M,NA,NA,NA,France,FRA,1920 Summer,1920,Summer,Silver
24418,F,22,NA,NA,United States,USA,1948 Summer,1948,Summer,Silver
24418,F,22,NA,NA,United States,USA,1948 Summer,1948,Summer,Gold
24418,F,22,NA,NA,United States,USA,1948 Summer,1948,Summer,Gold
24422,F,24,167,68,Australia,AUS,2012 Summer,2012,Summer,Silver
24423,M,23,176,66,United States,USA,1896 Summer,1896,Summer,Gold
24426,M,43,175,65,Argentina,ARG,2008 Summer,2008,Summer,Gold
24435,M,17,171,70,Australia,AUS,1968 Summer,1968,Summer,Bronze
24440,M,22,188,72,United States,USA,1960 Summer,1960,Summer,Silver
24448,F,18,169,57,Australia,AUS,1956 Summer,1956,Summer,Gold
24448,F,18,169,57,Australia,AUS,1956 Summer,1956,Summer,Gold
24448,F,18,169,57,Australia,AUS,1956 Summer,1956,Summer,Gold
24448,F,26,169,57,Australia,AUS,1964 Summer,1964,Summer,Gold
24450,F,28,160,54,Jamaica,JAM,1992 Summer,1992,Summer,Silver
24450,F,28,160,54,Jamaica,JAM,1992 Summer,1992,Summer,Silver
24450,F,32,160,54,Jamaica,JAM,1996 Summer,1996,Summer,Bronze
24455,M,17,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Bronze
24456,F,15,143,36,Romania,ROU,1984 Summer,1984,Summer,Gold
24459,M,26,185,89,New Zealand,NZL,1988 Summer,1988,Summer,Bronze
24463,M,20,175,64,Romania,ROU,1968 Summer,1968,Summer,Bronze
24464,M,24,175,60,Romania,ROU,1976 Summer,1976,Summer,Silver
24472,M,26,202,97,Yugoslavia,YUG,1988 Summer,1988,Summer,Silver
24473,M,19,NA,NA,France,FRA,1928 Summer,1928,Summer,Bronze
24484,M,31,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Silver
24485,M,21,178,68,Yugoslavia,YUG,1984 Summer,1984,Summer,Bronze
24487,M,27,196,92,Yugoslavia,YUG,1968 Summer,1968,Summer,Silver
24488,M,26,171,69,Czechoslovakia,TCH,1964 Summer,1964,Summer,Silver
24490,M,24,199,90,Yugoslavia,YUG,1988 Summer,1988,Summer,Silver
24490,M,28,199,90,Croatia,CRO,1992 Summer,1992,Summer,Silver
24495,M,21,189,86,United States,USA,1964 Summer,1964,Summer,Gold
24515,F,28,172,63,Poland,POL,1964 Summer,1964,Summer,Bronze
24515,F,32,172,63,Poland,POL,1968 Summer,1968,Summer,Bronze
24528,M,28,165,67,Poland,POL,1976 Summer,1976,Summer,Bronze
24540,F,28,173,67,East Germany,GDR,1980 Summer,1980,Summer,Silver
24541,M,38,182,89,East Germany,GDR,1968 Summer,1968,Summer,Bronze
24544,M,18,185,76,Hungary,HUN,1992 Summer,1992,Summer,Bronze
24544,M,22,185,76,Hungary,HUN,1996 Summer,1996,Summer,Gold
24561,M,22,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Gold
24565,F,20,173,64,Hungary,HUN,1992 Summer,1992,Summer,Gold
24571,M,24,157,55.5,Poland,POL,1976 Summer,1976,Summer,Silver
24572,F,16,172,63,Poland,POL,1980 Summer,1980,Summer,Bronze
24580,M,30,176,72,Poland,POL,1992 Summer,1992,Summer,Gold
24589,M,23,170,70,Argentina,ARG,2004 Summer,2004,Summer,Gold
24592,M,24,176,80,France,FRA,2012 Summer,2012,Summer,Silver
24592,M,28,176,80,France,FRA,2016 Summer,2016,Summer,Bronze
24595,M,26,185,82,Italy,ITA,1960 Summer,1960,Summer,Gold
24596,M,28,180,72,Italy,ITA,1992 Summer,1992,Summer,Gold
24606,M,25,186,95,Italy,ITA,1976 Summer,1976,Summer,Silver
24609,F,23,173,71,Canada,CAN,2016 Summer,2016,Summer,Bronze
24611,M,39,170,80,Italy,ITA,2008 Summer,2008,Summer,Silver
24619,M,24,172,63,Great Britain,GBR,1912 Summer,1912,Summer,Gold
24629,F,21,NA,NA,France,FRA,1920 Summer,1920,Summer,Bronze
24635,M,21,186,74,Brazil,BRA,1952 Summer,1952,Summer,Bronze
24637,M,28,178,NA,Brazil,BRA,1920 Summer,1920,Summer,Silver
24637,M,28,178,NA,Brazil,BRA,1920 Summer,1920,Summer,Bronze
24662,M,27,NA,NA,Brazil,BRA,1948 Summer,1948,Summer,Bronze
24678,M,24,178,69,Brazil,BRA,1952 Summer,1952,Summer,Gold
24678,M,29,178,69,Brazil,BRA,1956 Summer,1956,Summer,Gold
24684,M,23,187,78,Brazil,BRA,1996 Summer,1996,Summer,Bronze
24684,M,27,187,78,Brazil,BRA,2000 Summer,2000,Summer,Silver
24687,M,32,174,71,Brazil,BRA,1996 Summer,1996,Summer,Bronze
24689,M,29,186,88,Brazil,BRA,2000 Summer,2000,Summer,Silver
24724,F,20,177,78,Brazil,BRA,2012 Summer,2012,Summer,Bronze
24724,F,25,177,78,Brazil,BRA,2016 Summer,2016,Summer,Bronze
24730,M,25,203,160,Brazil,BRA,2012 Summer,2012,Summer,Bronze
24730,M,29,203,160,Brazil,BRA,2016 Summer,2016,Summer,Bronze
24731,M,24,187,74,Brazil,BRA,1988 Summer,1988,Summer,Bronze
24731,M,31,187,74,Brazil,BRA,1996 Summer,1996,Summer,Bronze
24745,M,27,NA,NA,Portugal,POR,1928 Summer,1928,Summer,Bronze
24754,M,27,167,69,France,FRA,2008 Summer,2008,Summer,Silver
24758,M,22,172,66,Iran,IRI,2000 Summer,2000,Summer,Gold
24764,M,NA,163,64,Niger,NIG,1972 Summer,1972,Summer,Bronze
24765,F,26,183,70,Serbia,SRB,2016 Summer,2016,Summer,Bronze
24766,M,24,190,95,Yugoslavia,YUG,1968 Summer,1968,Summer,Gold
24767,F,34,173,63,Serbia,SRB,2016 Summer,2016,Summer,Bronze
24768,F,21,171,59,Germany,GER,2016 Summer,2016,Summer,Gold
24773,M,22,175,64,Poland,POL,1972 Summer,1972,Summer,Gold
24791,M,41,NA,NA,Great Britain,GBR,1952 Summer,1952,Summer,Bronze
24803,M,31,NA,NA,South Africa,RSA,1920 Summer,1920,Summer,Silver
24805,M,22,183,81,Romania,ROU,1976 Summer,1976,Summer,Bronze
24810,M,30,NA,NA,France,FRA,1956 Summer,1956,Summer,Bronze
24814,M,47,147,41,Great Britain,GBR,1984 Summer,1984,Summer,Bronze
24815,M,22,165,66,United States,USA,1984 Summer,1984,Summer,Gold
24815,M,22,165,66,United States,USA,1984 Summer,1984,Summer,Bronze
24817,M,24,NA,NA,Belgium,BEL,1924 Summer,1924,Summer,Bronze
24819,M,25,168,62,Turkey,TUR,1956 Summer,1956,Summer,Gold
24819,M,28,168,62,Turkey,TUR,1960 Summer,1960,Summer,Gold
24822,M,23,179,74,Switzerland,SUI,1984 Summer,1984,Summer,Bronze
24830,M,24,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Bronze
24837,M,25,NA,NA,Elisabeth V,NOR,1924 Summer,1924,Summer,Gold
24838,M,19,NA,NA,Sweden,SWE,1906 Summer,1906,Summer,Bronze
24852,M,21,NA,NA,Roddklubben af 1912-1,SWE,1912 Summer,1912,Summer,Silver
24860,M,46,185,95,Sweden,SWE,2012 Summer,2012,Summer,Silver
24862,F,21,168,63,Norway,NOR,1992 Summer,1992,Summer,Silver
24864,F,31,173,64,Norway,NOR,2004 Summer,2004,Summer,Gold
24879,F,29,173,66,Sweden,SWE,2016 Summer,2016,Summer,Silver
24904,F,18,172,67,East Germany,GDR,1980 Summer,1980,Summer,Bronze
24905,F,26,177,73,East Germany,GDR,1976 Summer,1976,Summer,Silver
24911,M,20,181,75,China,CHN,2012 Summer,2012,Summer,Bronze
24913,M,21,178,70,China,CHN,2012 Summer,2012,Summer,Bronze
24933,M,NA,NA,NA,"Life boat naval ship ""Spetsai""-1",GRE,1906 Summer,1906,Summer,Silver
24942,M,22,190,105,Fiji,FIJ,2016 Summer,2016,Summer,Gold
24950,M,19,186,70,Italy,ITA,1976 Summer,1976,Summer,Gold
24950,M,19,186,70,Italy,ITA,1976 Summer,1976,Summer,Silver
24953,M,19,190,77,United States,USA,1988 Summer,1988,Summer,Gold
24953,M,19,190,77,United States,USA,1988 Summer,1988,Summer,Gold
24967,M,24,183,85,Czechoslovakia,TCH,1964 Summer,1964,Summer,Gold
24973,M,18,NA,NA,United States,USA,1928 Summer,1928,Summer,Silver
24974,M,18,177,74,Great Britain,GBR,2012 Summer,2012,Summer,Bronze
24974,M,22,177,74,Great Britain,GBR,2016 Summer,2016,Summer,Bronze
24981,M,28,206,93,United States-1,USA,2008 Summer,2008,Summer,Gold
24982,M,27,180,NA,Latvia,LAT,1932 Summer,1932,Summer,Silver
24983,M,24,197,95,Yugoslavia,YUG,1976 Summer,1976,Summer,Silver
24983,M,28,197,95,Yugoslavia,YUG,1980 Summer,1980,Summer,Gold
24983,M,32,197,95,Yugoslavia,YUG,1984 Summer,1984,Summer,Bronze
24989,M,30,187,82,Italy,ITA,1984 Summer,1984,Summer,Bronze
24991,M,27,182,78,Italy,ITA,1984 Summer,1984,Summer,Gold
24991,M,31,182,78,Italy,ITA,1988 Summer,1988,Summer,Bronze
24992,M,20,178,76,Italy,ITA,1964 Summer,1964,Summer,Silver
25003,F,30,163,57,Italy,ITA,2016 Summer,2016,Summer,Silver
25010,M,42,174,NA,Boston Archers,USA,1904 Summer,1904,Summer,Bronze
25014,F,25,184,69,Germany,GER,2004 Summer,2004,Summer,Bronze
25018,M,20,189,84,United States,USA,1928 Summer,1928,Summer,Gold
25025,M,19,178,82,Hungary,HUN,1952 Summer,1952,Summer,Gold
25025,M,27,178,82,Hungary,HUN,1960 Summer,1960,Summer,Bronze
25036,F,23,180,72,Australia,AUS,2016 Summer,2016,Summer,Gold
25038,F,25,NA,NA,United States,USA,1948 Summer,1948,Summer,Bronze
25047,M,31,NA,NA,India,IND,1952 Summer,1952,Summer,Gold
25051,M,37,NA,NA,Foxhunters Hurlingham,GBR,1900 Summer,1900,Summer,Gold
25055,M,24,187,83,Great Britain,GBR,1904 Summer,1904,Summer,Silver
25065,M,24,NA,NA,Denmark,DEN,1908 Summer,1908,Summer,Silver
25068,M,23,173,77,France,FRA,1992 Summer,1992,Summer,Bronze
25072,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Bronze
25091,M,34,NA,NA,France,FRA,1928 Summer,1928,Summer,Bronze
25095,M,25,189,83,Italy,ITA,1984 Summer,1984,Summer,Bronze
25098,F,24,178,75,Romania,ROU,2000 Summer,2000,Summer,Gold
25098,F,24,178,75,Romania,ROU,2000 Summer,2000,Summer,Gold
25098,F,28,178,75,Romania,ROU,2004 Summer,2004,Summer,Gold
25098,F,28,178,75,Romania,ROU,2004 Summer,2004,Summer,Gold
25098,F,32,178,75,Romania,ROU,2008 Summer,2008,Summer,Gold
25098,F,32,178,75,Romania,ROU,2008 Summer,2008,Summer,Bronze
25100,M,25,192,98,Italy,ITA,1984 Summer,1984,Summer,Silver
25102,M,26,172,73,Italy,ITA,1964 Summer,1964,Summer,Gold
25104,M,23,187,84,Brazil,BRA,2012 Summer,2012,Summer,Silver
25111,M,23,183,70,Italy,ITA,1980 Summer,1980,Summer,Gold
25111,M,27,183,70,Italy,ITA,1984 Summer,1984,Summer,Bronze
25111,M,31,183,70,Italy,ITA,1988 Summer,1988,Summer,Bronze
25124,M,21,190,104,East Germany,GDR,1980 Summer,1980,Summer,Bronze
25137,M,22,184,80,Bulgaria,BUL,1972 Summer,1972,Summer,Bronze
25140,F,28,165,52,Romania,ROU,1984 Summer,1984,Summer,Silver
25143,M,23,178,67,Australia,AUS,1976 Summer,1976,Summer,Silver
25145,F,28,169,60,France,FRA,2016 Summer,2016,Summer,Silver
25157,M,27,193,123,Czechoslovakia,TCH,1964 Summer,1964,Summer,Silver
25157,M,31,193,123,Czechoslovakia,TCH,1968 Summer,1968,Summer,Bronze
25157,M,35,193,123,Czechoslovakia,TCH,1972 Summer,1972,Summer,Gold
25166,M,31,183,80,Yugoslavia,YUG,1968 Summer,1968,Summer,Silver
25170,F,27,158,50,South Korea,KOR,2008 Summer,2008,Summer,Bronze
25184,M,24,NA,NA,Hungary,HUN,1896 Summer,1896,Summer,Silver
25193,F,18,173,65,United States,USA,1968 Summer,1968,Summer,Silver
25193,F,18,173,65,United States,USA,1968 Summer,1968,Summer,Bronze
25193,F,18,173,65,United States,USA,1968 Summer,1968,Summer,Gold
25193,F,22,173,65,United States,USA,1972 Summer,1972,Summer,Bronze
25194,M,22,174,88,Nigeria,NGR,2016 Summer,2016,Summer,Bronze
25208,F,20,171,66,Brazil,BRA,2004 Summer,2004,Summer,Silver
25208,F,24,171,66,Brazil,BRA,2008 Summer,2008,Summer,Silver
25210,M,NA,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,Silver
25213,M,28,175,78,Romania,ROU,1976 Summer,1976,Summer,Silver
25214,M,36,165,50,East Germany,GDR,1976 Summer,1976,Summer,Gold
25215,M,19,183,70,United States,USA,1904 Summer,1904,Summer,Bronze
25215,M,19,183,70,United States,USA,1904 Summer,1904,Summer,Silver
25215,M,19,183,70,United States,USA,1904 Summer,1904,Summer,Gold
25215,M,19,183,70,United States,USA,1904 Summer,1904,Summer,Gold
25215,M,19,183,70,New York Athletic Club #1-1,USA,1904 Summer,1904,Summer,Gold
25215,M,21,183,70,United States,USA,1906 Summer,1906,Summer,Gold
25215,M,23,183,70,United States,USA,1908 Summer,1908,Summer,Gold
25215,M,23,183,70,United States,USA,1908 Summer,1908,Summer,Bronze
25219,F,19,166,61,United States,USA,1956 Summer,1956,Summer,Bronze
25220,M,23,180,79,United States,USA,1956 Summer,1956,Summer,Silver
25220,M,27,180,79,United States,USA,1960 Summer,1960,Summer,Bronze
25224,M,19,171,63,United States,USA,1960 Summer,1960,Summer,Bronze
25228,M,23,182,88,Norway,NOR,1956 Summer,1956,Summer,Gold
25230,M,21,180,74,Denmark,DEN,1960 Summer,1960,Summer,Silver
25255,M,21,184,73,Brazil,BRA,2012 Summer,2012,Summer,Silver
25263,F,34,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Gold
25263,F,34,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Silver
25265,M,26,201,99,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Silver
25269,F,24,172,69,France,FRA,2004 Summer,2004,Summer,Bronze
25276,M,28,177,84,Ukraine,UKR,2008 Summer,2008,Summer,Bronze
25284,M,31,198,125,West Germany,FRG,1984 Summer,1984,Summer,Gold
25284,M,35,198,125,West Germany,FRG,1988 Summer,1988,Summer,Bronze
25302,F,27,167,56,Great Britain,GBR,2012 Summer,2012,Summer,Bronze
25302,F,31,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Gold
25307,M,23,201,86,Brazil,BRA,2004 Summer,2004,Summer,Gold
25307,M,27,201,86,Brazil,BRA,2008 Summer,2008,Summer,Silver
25307,M,31,201,86,Brazil,BRA,2012 Summer,2012,Summer,Silver
25309,M,21,195,95,United States,USA,1976 Summer,1976,Summer,Gold
25312,F,18,152,49,United States,USA,2000 Summer,2000,Summer,Bronze
25315,F,30,173,64,Great Britain,GBR,2008 Summer,2008,Summer,Bronze
25317,M,26,162,54,Ukraine,UKR,2000 Summer,2000,Summer,Bronze
25320,M,25,169,74,Mongolia,MGL,1968 Summer,1968,Summer,Bronze
25335,M,21,171,73,Pakistan,PAK,1956 Summer,1956,Summer,Silver
25335,M,29,171,73,Pakistan,PAK,1964 Summer,1964,Summer,Silver
25336,M,21,167,81,Pakistan,PAK,1968 Summer,1968,Summer,Gold
25337,M,20,175,76,Pakistan,PAK,1984 Summer,1984,Summer,Gold
25339,M,21,NA,NA,India,IND,1936 Summer,1936,Summer,Gold
25351,M,27,170,60,France,FRA,2008 Summer,2008,Summer,Silver
25355,M,24,NA,NA,Moseley Wanderers,GBR,1900 Summer,1900,Summer,Silver
25363,M,30,NA,NA,Italy,ITA,1948 Summer,1948,Summer,Silver
25363,M,34,NA,NA,Italy,ITA,1952 Summer,1952,Summer,Silver
25378,M,26,203,102,United States,USA,1956 Summer,1956,Summer,Gold
25380,F,20,174,72,Canada,CAN,2016 Summer,2016,Summer,Bronze
25382,M,26,193,92,United States,USA,1984 Summer,1984,Summer,Silver
25384,F,24,168,65,Australia,AUS,2016 Summer,2016,Summer,Silver
25392,M,20,185,74,United States,USA,1960 Summer,1960,Summer,Gold
25393,M,21,186,82,Hungary,HUN,1988 Summer,1988,Summer,Gold
25393,M,21,186,82,Hungary,HUN,1988 Summer,1988,Summer,Gold
25393,M,25,186,82,Hungary,HUN,1992 Summer,1992,Summer,Gold
25393,M,25,186,82,Hungary,HUN,1992 Summer,1992,Summer,Gold
25395,M,20,165,52,France,FRA,1964 Summer,1964,Summer,Silver
25404,M,32,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Bronze
25432,M,23,190,74,Soviet Union,URS,1980 Summer,1980,Summer,Bronze
25438,M,25,NA,NA,Germany,GER,1936 Summer,1936,Summer,Gold
25448,F,20,169,57,Russia,RUS,2016 Summer,2016,Summer,Silver
25457,F,20,172,67,Yugoslavia,YUG,1980 Summer,1980,Summer,Silver
25457,F,24,172,67,Yugoslavia,YUG,1984 Summer,1984,Summer,Gold
25459,M,21,193,87,East Germany,GDR,1988 Summer,1988,Summer,Gold
25459,M,21,193,87,East Germany,GDR,1988 Summer,1988,Summer,Bronze
25459,M,21,193,87,East Germany,GDR,1988 Summer,1988,Summer,Silver
25479,M,24,172,78,Japan,JPN,1976 Summer,1976,Summer,Gold
25490,M,26,NA,NA,United States,USA,1932 Summer,1932,Summer,Bronze
25500,M,39,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Bronze
25501,F,26,174,65,Denmark,DEN,2004 Summer,2004,Summer,Gold
25505,M,22,NA,NA,France,FRA,1900 Summer,1900,Summer,Bronze
25511,F,24,190,75,Soviet Union,URS,1976 Summer,1976,Summer,Gold
25516,M,28,188,90,France,FRA,1992 Summer,1992,Summer,Bronze
25542,M,24,178,72,United States,USA,1912 Summer,1912,Summer,Bronze
25543,F,24,174,63,Australia,AUS,2008 Summer,2008,Summer,Gold
25544,F,20,191,79,United States,USA,1996 Summer,1996,Summer,Gold
25546,M,25,186,84,United States,USA,1968 Summer,1968,Summer,Gold
25546,M,33,186,84,United States,USA,1976 Summer,1976,Summer,Bronze
25549,M,25,NA,NA,England-1,GBR,1912 Summer,1912,Summer,Silver
25552,M,27,NA,NA,Cornwall,GBR,1908 Summer,1908,Summer,Silver
25555,M,20,178,71,Brazil,BRA,1984 Summer,1984,Summer,Silver
25562,M,22,174,68,France,FRA,1992 Summer,1992,Summer,Gold
25572,M,19,NA,NA,Hungary,HUN,1906 Summer,1906,Summer,Silver
25587,M,27,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Silver
25591,M,22,180,66,United States,USA,1972 Summer,1972,Summer,Silver
25591,M,26,180,66,United States,USA,1976 Summer,1976,Summer,Gold
25591,M,34,180,66,United States,USA,1984 Summer,1984,Summer,Gold
25591,M,46,180,66,United States,USA,1996 Summer,1996,Summer,Silver
